user_id,merchant_id,label
20222,2313,0
151550,3828,0
348158,1116,0
86270,3433,0
86270,4993,0
20990,4829,0
348926,4655,0
283646,3623,0
283646,415,0
21758,3073,0
218366,4718,0
349694,1340,0
284414,2031,1
415742,3271,0
153854,4585,0
350462,168,0
350462,3323,0
88574,4894,0
285182,3637,0
23294,2447,0
23294,742,0
23294,4871,0
416510,2537,0
154622,1102,1
285950,2652,0
417278,1186,0
351998,1310,0
418046,250,0
352766,3350,0
287486,2452,0
25598,2031,0
222206,467,0
353534,1262,0
91646,4043,0
288254,293,0
26366,2482,0
419582,4775,1
354302,960,0
289022,3433,0
289022,2047,0
27134,3320,0
223742,4007,0
420350,4072,0
93182,1102,0
93182,598,0
224510,2915,0
421118,2099,0
355838,2014,0
93950,740,0
290558,1755,0
28670,2318,0
421886,2631,1
291326,3536,0
95486,4794,0
292094,1399,0
96254,1494,0
30974,4079,0
30974,293,0
227582,467,0
358910,4261,0
358910,2242,0
31742,2700,1
228350,2020,0
294398,2891,0
360446,1502,0
33023,361,1
229631,643,0
360959,4659,0
99071,2138,0
295679,3971,0
361727,4735,0
361727,2238,0
99839,323,0
296447,4760,0
34559,2592,0
362495,2482,0
100607,2403,0
297215,829,0
166655,1102,0
101375,1724,0
36095,2047,0
167423,3734,0
298751,1816,0
233471,2499,0
168191,1892,0
168191,2954,0
234239,2630,0
103679,1472,0
235007,4876,0
104447,750,0
301055,219,0
235775,861,0
170495,3022,0
170495,3965,0
105215,2721,0
105215,2134,0
301823,4926,0
368639,2669,0
106751,3614,0
303359,2630,0
369407,66,0
107519,416,0
304127,4413,0
42239,2051,0
43007,1618,0
174335,2255,0
109055,2954,0
43775,2608,0
43775,4472,0
175103,1854,0
371711,1509,0
109823,66,0
306431,4091,0
110591,2066,0
45311,826,0
241919,4480,0
176639,1650,0
373247,4955,0
111359,66,0
307967,1884,0
307967,2856,0
46079,4163,0
242687,3305,0
374015,415,0
308735,3645,0
178175,2465,0
112895,1352,0
47615,1102,0
244223,3822,0
179711,4115,0
114431,361,0
114431,3965,0
114431,3335,0
311039,2905,0
49151,3828,0
180479,606,0
377087,1520,0
115199,1485,0
311807,4173,0
49919,569,1
246527,598,0
181247,2403,0
181247,3347,0
181247,3476,0
377855,3657,0
115967,2579,0
247295,4614,0
247295,2880,0
378623,1102,0
116735,3350,0
116735,1964,0
116735,3291,0
248063,2545,0
379391,4474,0
379391,3105,0
117503,141,0
314111,3609,0
52223,1583,0
183551,547,0
183551,3200,0
52991,215,0
380927,962,0
380927,2776,0
185087,2403,0
381695,120,0
381695,4044,0
119807,606,0
316415,1031,0
316415,2537,0
316415,2175,0
316415,71,0
54527,1840,0
251135,402,0
185855,4755,0
382463,2193,0
120575,3085,0
120575,296,0
317183,1552,0
186623,2639,0
121343,168,0
56063,4687,0
187391,4955,0
383999,2273,0
383999,3599,0
318719,2482,0
318719,4325,0
318719,1760,0
253439,598,0
122879,794,0
319487,1719,0
188927,1892,0
385535,1102,0
58367,2289,0
58367,2596,0
189695,2928,0
386303,4267,1
59135,3815,0
59135,1434,0
321791,2569,0
59903,1546,0
191231,3398,0
387839,4173,0
322559,4950,0
60671,1340,0
257279,4585,0
257279,1667,0
388607,4783,0
323327,4687,0
192767,4677,0
192767,132,0
324095,2664,0
324095,1910,0
62207,215,0
258815,548,0
324863,4352,0
62975,1056,0
259583,2639,0
129023,3111,0
260351,2273,0
195071,416,0
391679,1714,0
129791,4419,0
261119,2954,0
261119,2242,0
195839,503,0
195839,1203,0
195839,685,0
195839,2397,0
130559,1852,0
261887,2031,0
393215,1200,0
393215,649,0
131327,3734,0
66047,1355,0
197375,4818,0
132095,4768,0
328703,4799,0
198143,760,0
198143,1900,0
394751,2582,0
132863,1581,0
329471,523,0
264191,2036,0
198911,798,0
330239,963,0
68351,1923,0
264959,4382,0
3071,310,0
199679,2579,0
396287,1760,0
69119,3828,0
200447,3448,0
135167,2545,0
4607,3536,0
201215,4090,0
135935,4966,0
332543,1810,0
332543,4173,0
70655,4926,0
267263,3971,0
267263,3753,0
5375,2543,0
201983,14,0
398591,3734,0
333311,4427,0
333311,1356,0
268031,2579,0
202751,4966,0
399359,2403,0
137471,1840,0
137471,1102,0
268799,1022,1
203519,4976,0
203519,2436,0
138239,1102,1
334847,1487,0
72959,1102,0
204287,2459,0
139007,3365,0
270335,1816,1
205055,1472,0
401663,1543,0
139775,2194,0
336383,1102,0
336383,3925,0
336383,4173,0
74495,2173,0
74495,4850,0
402431,2277,0
140543,2994,0
337151,2981,0
75263,4444,0
9983,1892,0
206591,1509,0
403199,1203,0
337919,3971,0
337919,4636,0
337919,3911,0
272639,586,0
10751,798,0
403967,4926,0
403967,4966,0
142079,2525,0
76799,3876,0
76799,4047,0
11519,1840,0
208127,1134,0
404735,2026,0
142847,684,0
77567,1102,0
274175,20,0
274175,3828,1
12287,3955,0
208895,1310,0
405503,1749,0
340223,3763,1
13055,1102,0
144383,4265,0
407039,423,0
79871,151,0
276479,4170,1
14591,742,0
211199,3576,1
407807,3635,1
145919,4504,0
342527,481,1
342527,3887,0
277247,3205,0
211967,4500,0
408575,4115,0
343295,4756,0
16127,962,0
16127,1340,0
147455,3236,0
344063,2981,0
344063,1673,0
82175,3578,0
278783,1346,0
16895,3822,0
344831,1911,0
17663,4579,0
410879,1500,0
148991,3819,0
148991,1200,0
411647,3872,0
411647,1415,0
149759,236,0
281087,1068,0
281087,2928,0
215807,3566,0
412415,3230,0
412415,740,0
150527,614,0
85247,586,0
281855,1679,1
86015,308,0
282623,424,0
217343,2789,0
217343,1577,0
283391,4083,0
21503,4919,0
21503,3885,0
218111,1679,0
218111,2872,0
414719,1760,0
414719,1861,1
152831,4659,0
87551,4536,0
284159,4287,0
22271,3451,0
218879,4394,0
218879,1487,0
415487,798,0
153599,4336,0
350207,1861,0
284927,3609,0
23039,1318,0
154367,4756,0
350975,1016,0
220415,4367,0
417023,729,1
155135,2099,0
286463,121,0
286463,2124,0
24575,121,0
221183,2890,0
90623,2537,0
25343,4085,0
221951,1000,0
418559,4079,0
91391,4818,0
287999,2326,0
287999,1262,0
222719,1514,0
92159,3578,0
288767,4305,0
26879,2318,0
158207,3635,0
158207,152,0
92927,296,0
27647,3350,0
224255,2318,0
420863,3055,0
158975,3323,0
158975,3411,0
158975,3085,0
355583,2577,0
93695,3941,0
290303,598,0
28415,3624,0
421631,2403,0
291071,3851,0
291071,1900,0
291071,1134,0
225791,2579,0
160511,1132,0
160511,798,0
95231,4427,0
291839,3826,0
291839,2255,0
226559,323,0
30719,1555,0
30719,234,0
30719,4847,0
423935,13,0
162047,2721,0
162047,2537,0
358655,4034,0
96767,794,0
293375,794,0
228095,2445,0
294143,2821,0
229376,2082,1
229376,2161,0
229376,1024,0
360704,4145,0
360704,3531,0
295424,2099,0
295424,4536,0
33536,4196,0
164864,1846,0
361472,4687,0
296192,1115,0
34304,784,0
165632,1494,0
296960,3152,0
296960,1661,0
35072,3955,0
363008,2760,0
101120,4044,0
297728,798,0
35840,4472,0
232448,3826,0
363776,3734,0
101888,1190,0
298496,3609,0
167936,2318,0
102656,1861,0
37376,4173,0
168704,4710,0
365312,1116,0
103424,4385,0
300032,3484,0
38144,4363,0
169472,4600,0
366080,4484,0
104192,3887,0
170240,2641,0
366848,1300,0
104960,962,0
301568,3288,0
39680,1724,0
236288,1049,0
367616,4525,0
105728,120,0
171776,4535,0
41216,2669,0
237824,2669,0
369152,2928,0
107264,4044,0
303872,3822,0
303872,682,0
41984,4044,0
238592,3323,0
304640,3567,1
174848,731,0
109568,4265,0
306176,3420,0
175616,2545,0
372224,1049,1
241664,133,0
176384,915,0
45824,1102,0
177152,3828,0
177920,2128,0
112640,4499,0
112640,4336,1
47360,2193,0
243968,2173,0
243968,1512,0
178688,3472,0
375296,4178,0
48128,898,0
48128,684,0
376064,547,0
48896,3578,1
245504,4492,0
180224,219,0
376832,2537,0
114944,234,0
180992,4280,0
115712,3471,0
312320,4569,0
378368,2928,0
313088,2634,0
248576,2746,0
379904,2128,0
314624,1393,0
52736,2981,0
184064,1356,0
184064,818,0
53504,4143,0
250112,2810,0
250112,1090,0
250112,2403,0
381440,4316,0
54272,3163,0
382208,4336,0
251648,1643,0
186368,4336,0
382976,4958,0
317696,3152,0
55808,152,0
252416,931,0
187136,4249,0
318464,1816,0
187904,191,0
384512,1892,0
122624,3822,0
188672,4659,0
320000,4043,0
58112,2138,0
189440,1840,0
386048,4987,0
58880,2162,0
255488,2143,0
386816,2126,1
60416,3509,0
257024,663,0
257024,361,0
191744,10,0
126464,2136,0
323072,2644,0
61184,320,0
257792,4619,0
192512,2002,0
192512,1923,0
258560,3971,0
128000,2403,0
259328,523,0
194048,564,0
194048,3475,0
390656,1393,0
128768,1555,0
128768,4492,0
325376,4322,0
63488,1285,0
391424,1677,0
260864,1679,0
195584,2915,0
130304,1457,0
326912,1760,0
65024,608,0
65024,4079,0
261632,3080,0
131072,598,0
65792,747,0
512,4760,0
197120,1892,0
393728,4044,0
328448,481,0
66560,1102,0
394496,1749,0
394496,1145,0
67328,2545,0
263936,1102,1
263936,3828,0
133376,4659,0
329984,2639,0
329984,1963,0
68096,2637,0
264704,977,0
264704,4173,0
2816,1664,0
396032,4267,0
265472,3873,0
265472,117,0
200192,2559,0
134912,2099,0
200960,2913,0
200960,818,0
397568,4173,0
135680,437,0
332288,1713,0
70400,3623,0
5120,3828,0
5120,2099,0
398336,1467,0
136448,3623,0
136448,4044,0
333056,1875,0
5888,4976,1
202496,4607,0
202496,4768,0
71936,3022,0
268544,2051,0
6656,2537,0
6656,1310,0
6656,1861,0
6656,2193,0
399872,2099,0
334592,1353,0
204032,2631,0
204032,1704,0
400640,1268,0
401408,842,0
139520,4976,0
8960,729,1
336896,3889,0
271616,4504,0
9728,1102,0
337664,1489,0
10496,3472,0
10496,2255,1
10496,4057,0
207104,1183,0
141824,1892,0
141824,3734,0
338432,479,0
76544,798,0
273152,3350,0
273152,3205,0
11264,2730,0
404480,1097,0
142592,2131,0
77312,4048,0
273920,1742,0
12032,3578,0
12032,2217,0
143360,1678,0
339968,2099,1
274688,953,0
12800,2537,1
12800,3734,0
144128,3345,0
340736,2180,0
78848,4760,0
78848,1102,0
13568,4864,0
13568,4745,0
406784,4771,0
144896,2552,0
79616,4485,0
407552,66,0
15104,4876,0
211712,4163,0
408320,598,0
408320,2118,0
343040,4280,0
81152,1936,0
277760,575,0
212480,3126,0
409088,4370,0
16640,594,0
213248,3828,1
213248,3843,0
82688,1780,0
17408,3363,0
148736,1116,0
83456,1583,0
214784,4647,0
280832,1077,0
280832,3455,0
18944,3536,0
150272,2273,0
84992,1166,0
281600,1910,0
216320,1488,0
412928,4607,0
151040,3938,0
347648,320,0
347648,4438,1
347648,882,0
85760,3828,0
85760,4558,0
282368,3029,0
20480,2138,0
413696,2936,0
151808,2545,0
348416,1755,0
283136,4336,0
283136,4042,0
283136,1499,0
414464,4173,0
414464,4976,0
349184,547,0
283904,1272,0
22016,1332,0
218624,2880,0
415232,1679,0
153344,3826,0
349952,4871,0
284672,4499,0
22784,4049,0
219392,3399,0
350720,4071,0
220160,315,0
416768,1661,0
154880,3171,0
286208,2026,0
24320,2954,0
417536,490,0
352256,1131,1
90368,1892,0
25088,273,0
418304,141,0
156416,2915,1
91136,738,0
287744,3979,0
25856,2545,0
419072,1840,0
288512,687,0
26624,1096,0
419840,2698,1
157952,4919,0
354560,2730,0
289280,2279,0
158720,3990,0
355328,4585,0
93440,3609,1
290048,4906,1
28160,614,0
28160,4090,0
224768,438,0
421376,3936,0
159488,2608,0
356096,4044,0
94208,1536,0
28928,1485,0
28928,1102,0
225536,4079,0
422144,121,1
356864,1892,0
94976,3835,0
226304,4143,0
357632,4438,0
227072,4042,0
161792,1618,0
227840,1346,0
162560,3619,0
359168,4554,0
97280,1708,0
359936,2565,0
98048,1487,0
98561,3383,0
295169,219,0
229889,66,0
229889,2066,0
361217,1272,0
230657,2124,1
361985,278,0
100865,1472,0
297473,2232,0
297473,3460,0
232193,1724,0
166913,3314,0
298241,1200,0
232961,191,0
364289,1031,0
364289,3614,0
364289,1346,0
364289,845,0
102401,3301,1
299009,2545,0
37121,1489,0
168449,4655,0
365057,2954,1
365057,3925,0
103169,412,0
299777,4085,0
37889,2403,0
169217,1102,0
169217,1200,0
103937,563,0
235265,3839,0
169985,4324,0
169985,963,0
301313,4847,0
236033,1768,0
40193,1150,0
40961,3851,0
237569,2284,0
172289,2138,0
41729,2036,0
238337,3938,1
173057,4659,0
304385,2928,0
239105,1272,0
43265,467,0
44033,4950,0
240641,2294,0
306689,548,0
306689,3593,0
241409,3910,0
176129,3753,0
242177,682,0
176897,1123,0
176897,1200,0
373505,968,0
373505,1200,0
111617,756,0
46337,4090,0
242945,141,0
308993,4462,0
243713,1851,0
178433,4693,1
178433,4044,1
113153,4871,0
113921,3609,0
48641,643,0
311297,1922,0
246017,2138,1
180737,4048,1
115457,4079,0
312065,3022,0
246785,2489,0
181505,4079,0
116225,191,0
312833,4976,0
247553,1474,0
247553,4048,0
378881,4731,0
378881,4073,0
378881,3990,0
313601,2318,0
51713,479,0
183041,3419,1
379649,323,0
117761,2047,0
249089,3190,0
249089,4340,0
183809,4650,1
118529,3005,0
315137,4044,0
53249,2341,0
53249,1892,0
249857,2321,0
249857,4129,0
184577,3306,0
54017,161,0
250625,4992,1
185345,588,0
120065,200,0
54785,4655,0
251393,3098,0
186113,1724,0
186113,1049,0
186113,2562,0
120833,2102,0
317441,3365,0
317441,760,0
55553,4163,0
186881,4978,0
121601,1090,0
384257,1892,0
122369,2821,0
122369,3323,1
318977,4877,0
57089,2565,0
188417,2895,0
123137,4525,0
123137,897,0
123137,1703,0
57857,1200,0
385793,2746,0
123905,3230,0
320513,2537,0
58625,4427,0
189953,2482,0
59393,3753,0
256001,1900,0
387329,3965,0
125441,4049,0
322049,4596,0
60161,3179,0
388097,3205,0
322817,4589,0
60929,98,0
388865,2031,0
388865,1884,0
126977,4672,0
61697,740,0
258305,4966,0
389633,2403,0
127745,2108,0
324353,2318,0
259073,3477,0
259073,2109,0
259073,4569,0
128513,3828,1
325121,3173,0
259841,3173,0
391169,4783,0
325889,3160,0
195329,1704,0
391937,403,0
392705,2149,0
392705,3955,0
392705,1556,0
327425,4745,0
131585,4073,0
262913,3585,0
1025,3428,0
1025,1056,0
328961,1281,0
67073,1884,0
263681,2513,1
1793,3541,0
395009,4044,0
67841,1724,0
2561,1742,0
330497,3727,0
265217,2856,0
3329,685,0
199937,1117,0
199937,4648,0
265985,2318,0
397313,361,0
70145,1359,0
201473,1840,0
398081,4864,0
136193,66,0
267521,3500,0
202241,2537,0
333569,1102,0
203009,1102,0
137729,2791,0
269057,2746,0
7169,467,0
400385,2341,0
138497,4052,0
335105,794,0
7937,1377,0
401153,3350,0
139265,1346,0
270593,1661,0
205313,4048,0
401921,1246,0
336641,3971,0
74753,1755,0
337409,3022,0
206849,317,0
338177,4540,0
76289,3990,0
272897,962,0
11009,1346,1
207617,1721,0
404225,4173,0
142337,742,0
338945,2105,0
338945,361,1
338945,4659,0
77057,3828,0
273665,3623,0
11777,1487,0
208385,1022,0
208385,2339,0
339713,4475,0
209153,1310,0
405761,1393,0
405761,2654,0
143873,1923,0
78593,120,0
275201,4026,0
406529,2140,0
275969,1543,0
407297,1850,0
276737,738,0
14849,972,0
146177,2916,0
277505,804,0
15617,2895,0
212225,4044,0
408833,3383,0
408833,4724,0
146945,4173,0
146945,2721,0
81665,2649,0
16385,3173,0
344321,2918,0
82433,2631,0
213761,4050,0
148481,4282,0
83201,1200,0
411137,1713,0
215297,4129,0
346625,3734,0
84737,3080,0
216065,1193,1
412673,2397,1
85505,1346,0
85505,2273,0
20225,2883,1
216833,4388,0
413441,2824,0
413441,4585,0
348161,4525,0
282881,4760,0
282881,1966,0
217601,4173,0
152321,4049,0
348929,2031,0
87041,4545,0
218369,3936,0
414977,3472,0
87809,4605,0
22529,1054,0
22529,3984,0
219137,2173,0
153857,1102,0
350465,2193,0
88577,4043,0
88577,4282,0
88577,598,0
88577,962,0
23297,1840,0
23297,503,0
23297,2928,0
219905,1895,0
219905,742,0
154625,4039,0
351233,4044,0
351233,4960,1
285953,3898,0
24065,532,0
24065,437,0
220673,1467,0
220673,2935,0
417281,4760,0
90113,2322,0
90113,4282,0
286721,2928,0
221441,1200,0
221441,2916,0
156161,2318,0
352769,366,0
352769,1502,0
287489,3152,0
287489,742,0
222209,3979,0
418817,3898,0
353537,1346,0
288257,2102,0
26369,2167,0
157697,3460,0
354305,4044,0
223745,597,0
420353,4818,1
158465,1346,0
93185,58,0
224513,3828,1
421121,4871,0
159233,778,0
421889,742,0
29441,3536,0
29441,598,0
29441,1356,0
226049,1487,0
160769,4793,0
160769,1582,0
357377,4155,0
30209,826,0
226817,2217,0
358145,1095,0
162305,323,1
358913,1833,0
31745,2856,0
228353,2664,0
163073,3170,0
97793,4392,0
32513,4173,0
229121,3291,0
98306,4966,0
294914,3085,0
33026,4813,0
164354,1816,0
360962,846,0
99074,2273,0
33794,1923,0
361730,3230,0
99842,3319,0
296450,3018,0
34562,133,0
231170,4170,0
165890,1499,0
165890,4049,0
166658,4871,0
363266,1425,0
297986,4438,0
102146,4079,0
298754,829,0
168194,2031,0
364802,4864,1
102914,2403,0
234242,4234,0
38402,826,0
235010,2981,0
235010,3853,0
104450,1585,0
235778,2571,0
170498,2916,1
105218,3042,0
301826,1495,0
301826,3828,0
301826,684,0
39938,2403,0
367874,4957,0
105986,4764,0
302594,2691,0
237314,4173,0
237314,3955,0
172034,4044,0
368642,66,0
303362,3826,0
41474,2700,0
42242,35,0
238850,1760,1
370178,3152,0
108290,4605,0
108290,3159,0
174338,3806,0
109058,2470,0
240386,1346,0
240386,2745,0
175106,2864,0
372482,1123,0
372482,3303,0
307202,3613,0
45314,4280,0
241922,594,0
176642,1500,0
373250,4444,0
111362,2821,0
242690,897,0
374018,416,0
112130,1888,0
46850,2273,0
46850,4607,0
178178,547,0
47618,4693,0
178946,203,0
113666,4605,0
48386,4282,0
244994,160,0
244994,4281,0
244994,2081,0
376322,1435,0
376322,4087,0
114434,4082,0
311042,1923,0
245762,1911,0
245762,1923,0
49922,1861,1
246530,4357,0
181250,141,0
181250,2031,0
377858,133,0
247298,4976,0
116738,120,0
313346,2786,0
51458,1246,0
248066,1892,0
379394,1481,0
117506,1393,0
52226,1557,0
248834,3205,0
248834,2565,0
248834,3200,0
183554,437,0
380162,3314,0
380162,915,0
118274,3753,0
314882,4976,0
249602,268,0
184322,3085,0
184322,3105,0
380930,2448,0
53762,1522,0
53762,2500,0
382466,4067,0
317186,4431,0
186626,1911,0
383234,3734,0
383234,2954,0
121346,1832,0
56066,4481,0
252674,1833,1
384002,598,0
384002,293,0
56834,3152,0
56834,1425,0
188162,3588,0
384770,2006,0
122882,4811,0
122882,4775,0
122882,1911,0
188930,698,0
385538,1557,0
123650,2247,0
320258,4760,0
254978,1679,0
386306,3545,0
386306,2148,0
124418,1892,0
321026,2014,0
255746,798,0
190466,508,0
125186,1484,0
321794,2936,0
191234,2821,0
191234,1997,0
191234,1557,1
192002,2795,0
388610,4263,0
62210,2031,0
258818,1916,0
193538,4760,0
390146,2915,0
62978,2102,0
129026,1495,0
325634,1102,0
63746,326,0
391682,4039,0
392450,4605,0
130562,2824,0
327170,1067,0
65282,2318,0
196610,3990,0
196610,2372,0
327938,3095,0
66050,4394,0
770,1487,0
393986,2225,0
132098,2587,0
328706,3828,0
263426,1861,0
1538,2124,0
198146,3828,0
198146,141,0
198146,1393,0
132866,1102,0
264194,4025,0
198914,1434,0
198914,120,0
395522,2645,0
330242,1963,0
330242,1890,0
68354,2173,0
264962,639,0
199682,4056,0
396290,2766,0
396290,3291,0
396290,649,0
396290,4917,0
396290,4480,0
396290,4858,0
396290,2856,0
331010,1923,0
265730,3968,0
3842,508,0
69890,4659,0
69890,4394,0
201218,320,1
267266,3472,0
5378,3383,0
201986,373,0
201986,3828,0
398594,10,0
136706,1890,0
71426,645,0
202754,4173,0
72194,2669,0
72194,967,0
400130,1878,0
400130,1496,0
138242,3205,0
72962,4710,0
7682,1719,0
7682,661,0
335618,141,0
335618,1708,0
73730,3763,0
270338,3938,0
401666,1910,0
271106,1346,0
9218,786,0
205826,1850,0
402434,2318,0
140546,1149,0
9986,2448,0
141314,4043,0
10754,2036,0
142082,682,1
142082,1102,0
142082,1892,1
338690,2424,0
76802,2128,1
273410,1692,0
11522,252,0
11522,2318,0
404738,1910,0
404738,2565,0
142850,3753,0
339458,3984,0
339458,2173,0
77570,3958,0
274178,4966,0
12290,3990,0
405506,2669,0
340226,1520,1
340226,4658,0
79106,3753,1
275714,4693,0
210434,1816,0
407042,1056,0
145154,4864,0
79874,141,0
211202,682,0
407810,4083,0
407810,742,0
145922,2668,0
342530,4047,0
277250,2684,0
211970,1451,0
211970,594,0
408578,2217,0
343298,4744,0
212738,2173,1
409346,3473,0
147458,2173,0
344066,289,0
16898,1470,0
344834,3205,0
82946,608,0
279554,760,0
214274,3693,0
280322,3168,0
280322,993,0
18434,1283,0
215042,1679,0
149762,1840,0
149762,121,0
346370,3623,0
84482,203,0
281090,1437,0
19202,1581,0
215810,3826,0
281858,2821,0
216578,1760,0
413186,4040,0
151298,4191,0
347906,63,0
347906,4044,0
282626,66,0
20738,4173,1
21506,2936,0
21506,1356,0
414722,1760,0
152834,3419,0
87554,742,0
350210,963,0
88322,4702,0
88322,742,1
284930,4282,0
23042,3961,0
219650,3350,0
350978,4794,0
220418,3865,0
351746,786,0
286466,4325,0
286466,1318,0
24578,3472,0
417794,98,0
155906,2791,0
287234,682,0
287234,4659,0
221954,3200,0
418562,4220,0
418562,2669,0
353282,1861,0
353282,424,0
91394,1769,0
288002,915,0
419330,700,0
157442,2985,0
354050,2217,0
92162,2036,0
288770,1509,0
420098,1736,0
158210,3173,0
92930,4196,0
289538,1467,0
420866,3580,0
158978,4771,0
158978,2935,0
158978,4044,0
355586,718,0
355586,1708,0
93698,3578,0
290306,3170,0
290306,3345,0
28418,3531,0
159746,4050,0
356354,598,0
29186,1272,0
225794,1454,0
225794,742,0
225794,2709,0
225794,490,0
422402,2459,0
422402,594,0
95234,2052,0
291842,3955,0
291842,1546,0
226562,606,0
226562,4847,0
161282,1275,0
357890,2693,0
292610,4718,0
30722,4196,1
30722,3278,0
358658,2031,0
96770,141,1
31490,2403,0
31490,2173,0
228098,2611,0
359426,3152,0
97538,4585,0
32258,3971,0
360194,1393,1
32771,4438,0
33539,3732,0
361475,4305,0
99587,2639,0
100355,2730,0
296963,4589,0
35075,3345,0
35075,314,0
231683,3288,0
231683,4933,0
166403,1840,0
166403,152,0
166403,4273,0
363011,2318,0
167171,2273,0
167171,611,0
363779,2721,0
101891,2278,0
298499,219,0
36611,4871,0
233219,2609,0
167939,4316,0
364547,3230,0
299267,2952,0
37379,2173,0
37379,2639,0
37379,4287,0
233987,1916,1
168707,4976,0
365315,3451,1
103427,296,0
300035,826,0
300035,4247,0
38147,3473,0
169475,4071,0
366083,952,0
366083,1200,0
235523,2824,0
301571,4842,0
39683,2786,0
302339,2259,0
40451,1401,0
41219,2502,0
237827,1916,0
172547,2545,0
107267,2954,0
303875,4976,0
303875,4731,0
173315,2031,0
304643,3828,0
304643,1102,0
42755,3835,1
239363,1582,0
305411,1103,0
240131,1923,0
240131,4504,0
174851,4044,0
371459,603,0
109571,3266,0
240899,4340,0
372227,2303,0
306947,1470,0
176387,354,0
307715,2810,0
242435,418,0
373763,152,0
308483,141,0
243203,1892,0
177923,3181,0
374531,4044,0
309251,1884,0
47363,1272,0
47363,684,0
243971,1102,0
178691,4483,0
375299,3621,0
310019,1719,0
244739,1495,0
376067,3044,0
311555,3828,0
311555,3127,0
377603,66,0
115715,3983,0
50435,4744,0
378371,4044,0
313091,1816,0
51203,4966,0
182531,588,0
248579,4569,1
183299,2629,0
379907,4198,0
379907,4322,0
52739,861,0
249347,1090,0
380675,4992,0
118787,1878,0
53507,2688,0
184835,2051,0
184835,4705,0
54275,2545,0
250883,3525,0
185603,132,0
185603,2136,0
185603,3826,0
55043,1370,0
121091,3898,0
317699,4044,0
252419,3621,0
383747,3220,0
187907,2664,0
187907,145,0
187907,4079,0
384515,798,0
319235,3057,1
254723,3205,0
189443,121,0
189443,1102,1
189443,4173,1
386051,3328,0
124163,246,0
190211,3990,0
124931,2397,0
190979,3889,0
387587,1918,0
125699,4698,0
322307,1487,0
191747,4044,0
388355,1890,0
126467,3159,0
323075,4129,0
61187,786,0
257795,360,0
257795,3990,0
389123,354,0
323843,361,0
61955,2537,1
128003,2642,0
128003,3080,0
62723,3828,0
194051,467,0
390659,2273,0
63491,3323,1
129539,2664,0
260867,3835,0
195587,2746,0
195587,3102,0
130307,3159,0
65027,4472,0
65027,3545,0
196355,1892,0
196355,3826,0
392963,1031,1
262403,927,0
262403,3462,0
515,4655,0
131843,1749,0
328451,2482,0
328451,2193,0
66563,1301,0
263171,3822,0
1283,1472,0
197891,1963,0
394499,3780,0
132611,3974,0
67331,4693,0
2051,962,0
198659,168,0
68099,4976,0
68099,3734,0
396035,4585,0
134147,4316,0
68867,3934,0
3587,301,0
396803,742,0
396803,4976,0
134915,4427,0
331523,4659,0
69635,3469,1
266243,2318,0
4355,3323,0
70403,2482,0
267011,4760,0
5123,3851,0
136451,742,0
136451,4976,0
333059,2255,0
333059,4698,0
333059,3952,0
333059,4659,0
333059,293,0
267779,1310,0
5891,1203,0
137219,3473,0
333827,1964,0
333827,1978,0
268547,1501,0
399875,3885,0
72707,4659,0
269315,2031,0
400643,2102,0
335363,1102,0
73475,1911,1
8195,4048,0
8195,3205,0
204803,1944,0
336131,3571,0
8963,742,0
8963,4090,0
336899,1632,0
75011,588,0
271619,4444,0
271619,1618,0
141059,1200,0
272387,361,0
272387,3828,0
272387,1557,0
272387,2821,0
272387,4760,0
10499,3938,0
403715,946,0
403715,1203,0
76547,4044,0
404483,4270,0
339203,3065,0
339203,1013,0
77315,4724,0
12035,1618,0
405251,4394,0
143363,1353,0
339971,2700,0
274691,4829,1
274691,684,0
209411,3578,0
340739,3126,0
340739,4170,0
78851,503,1
144899,4048,0
341507,1861,0
79619,594,0
276227,2954,0
210947,361,0
145667,1393,0
342275,4768,0
276995,1416,0
15107,3323,1
146435,1749,0
81155,1659,0
81155,2935,0
277763,547,0
147203,2173,0
278531,4687,0
278531,4079,0
16643,3956,0
16643,2954,0
213251,416,0
213251,4687,0
213251,4708,0
344579,3410,0
82691,2403,0
148739,1203,0
148739,1494,0
345347,4339,0
83459,915,0
83459,1791,0
149507,4280,0
346115,1659,0
18947,1704,0
19715,102,0
19715,1272,0
216323,1890,0
412931,1760,0
347651,1861,0
85763,3955,0
282371,2099,0
217091,2047,0
348419,1056,0
348419,586,0
86531,2664,0
21251,2669,0
414467,412,0
152579,3136,0
152579,3640,0
283907,962,0
218627,1592,0
349955,1895,0
22787,4129,0
219395,1611,0
416003,4173,0
154115,3524,0
88835,1049,0
285443,2537,0
23555,2954,0
23555,1749,0
23555,4325,0
416771,3971,0
154883,4044,0
154883,121,0
24323,3828,0
90371,3168,0
90371,3484,0
286979,4040,0
156419,2583,0
156419,773,0
353027,3306,0
91139,4955,0
222467,2869,0
157187,2567,0
288515,4318,0
223235,1577,0
92675,4044,0
27395,2435,0
27395,4282,0
420611,1310,0
355331,4727,0
290051,3288,0
224771,4427,0
159491,4607,0
94211,4173,0
94211,3971,0
94211,436,0
94211,3472,0
290819,2167,0
422147,2173,0
356867,4617,0
291587,1399,0
29699,590,0
422915,1102,0
161027,3828,0
357635,191,0
95747,1093,0
30467,1081,0
227075,472,0
423683,798,0
358403,273,0
227843,1203,0
162563,4560,0
359171,4976,0
